name,original_names,services,location_count,brand,state,city,address,postcode,lat,lon,phone,website,opening_hours,type,id
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Shawnee,196 Shawnee Mall Drive,74804,35.38688360952381,-96.92199906190478,+1 405-275-1030,https://www.walmart.com/store/103-shawnee-ok,24/7,way,1308426147
Walmart Supercenter,Walmart Supercenter; Walmart Garden Center,General Store; Supercenter,2,Walmart,OK,Oklahoma City,100 East Interstate 240 Service Road,73149,35.38916204137931,-97.51115095172416,+1 405 631 0746,https://www.walmart.com/store/743-oklahoma-city-ok,Mo-Su 06:00-23:00,way,497278793
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Mustang,951 East State Highway 152,73064,35.393685049999995,-97.7054268,+1 405-376-4549,https://www.walmart.com/store/517-mustang-ok,24/7,way,459001829
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,OK,Oklahoma City,1500 Southwest 59th Street,73119,35.40562917142857,-97.54533911428572,+1 405-684-9761,https://www.walmart.com/store/2394-oklahoma-city-ok,24/7,way,497265782
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Elk City,210 Regional Drive,73644,35.40915611904762,-99.37662957142857,+1 580-225-3003,https://www.walmart.com/store/134-elk-city-ok,24/7,way,396821010
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,OK,Del City,4900 South Sooner Road,73135,35.4150524,-97.4219275,+1 405-458-6255,https://www.walmart.com/store/3202-oklahoma-city-ok,Mo-Su 06:00-23:00,node,4654632493
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,OK,Oklahoma City,4420 South Western Avenue,73109,35.4213723631579,-97.5280556052632,+1 405-632-4497,https://www.walmart.com/store/5314-oklahoma-city-ok,24/7,way,293636729
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Oklahoma City,5401 Tinker Diagonal Street,73115,35.44855352,-97.42590059428574,+1 405-670-1007,https://www.walmart.com/store/544-del-city-ok,24/7,way,480944018
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,OK,Midwest City,7520 East Reno Avenue,73110,35.462493333333335,-97.38970594444444,+1 405-455-4070,https://www.walmart.com/store/5863-midwest-city-ok,Mo-Su 06:00-24:00,way,490616882
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Oklahoma City,6100 West Reno Avenue,73127,35.463192400000004,-97.622024352,+1 405-491-0320,https://www.walmart.com/store/564-oklahoma-city-ok,Mo-Su 06:00-24:00,way,435211448
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Yukon,1200 Garth Brooks Boulevard,73099,35.4903985,-97.7636666,+1 405-350-1900,https://www.walmart.com/store/221-yukon-ok,24/7,node,5315599592
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,OK,Oklahoma City,2217 Northwest 23rd Street,73107,35.49453716111112,-97.55057074444444,+1 405-521-1431,https://www.walmart.com/store/3615-oklahoma-city-ok,Mo-Su 06:00-24:00,way,184101572
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Oklahoma City,9011 Northeast 23rd Street,73141,35.49553142413792,-97.36939100344826,+1 405-769-2164,https://www.walmart.com/store/3430-oklahoma-city-ok,Mo-Su 06:00-24:00,way,494027718
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Choctaw,14185 Mack Harrington Drive,73020,35.49587726285715,-97.27919874571428,+1 405-390-4262,https://www.walmart.com/store/4195-choctaw-ok,24/7,way,842005676
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,OK,Yukon,1001 East Main Street,73099,35.5091166,-97.7256424,+1 405-577-0049,https://www.walmart.com/store/3637/yukon-ok,Mo-Su 06:00-24:00,node,5315598226
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,El Reno,2400 South Country Club Road,73036,35.511445195238096,-97.97594471428572,+1 405-262-7354,https://www.walmart.com/store/227-el-reno-ok,24/7,way,208566671
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Weatherford,1349 East Eagle Road,73096,35.52406022307693,-98.69094024615384,+1 580-772-1408,https://www.walmart.com/store/392-weatherford-ok,24/7,way,725700208
Walmart Supercenter,Walmart Supercenter; Walmart Garden Center; Walmart Auto Center,Auto Care; General Store; Supercenter,3,Walmart,OK,Oklahoma City,1801 Belle Isle Boulevard,73118,35.52628964583333,-97.5393848125,+1 405-841-6502,https://www.walmart.com/store/2804-oklahoma-city-ok,Mo-Su 06:00-23:00,way,181551093
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,OK,Warr Acres,6437 North Macarthur Boulevard,73132,35.538043,-97.62107,+1 405-495-1001,https://www.walmart.com/store/2875-warr-acres-ok,Mo-Su 06:00-24:00,node,5315598994
Walmart Auto Center,Walmart Auto Center; Walmart Supercenter; Walmart Garden Center,Auto Care; General Store; Supercenter,3,,,,,,35.5627235,-97.6551019,,,,node,3767570260
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,OK,The Village,9320 North Pennsylvania Place,73120,35.56504352,-97.5474828,+1 405-840-8435,https://www.walmart.com/store/5286/the-village-ok,Mo-Su 06:00-24:00,way,193072366
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,TX,Pampa,2801 North Charles Street,79065,35.569849033333334,-100.96957777037038,+1 806-665-0727,https://www.walmart.com/store/600-pampa-tx,24/7,way,563679686
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,OK,Oklahoma City,11101 North Rockwell Avenue,73162,35.58243435714286,-97.64010581428568,+1 405-773-3555,https://www.walmart.com/store/2877-oklahoma-city-ok,06:00-23:00,way,567258580
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Oklahoma City,2000 West Memorial Road,73134,35.60478028235294,-97.54609830588235,+1 405-752-1900,https://www.walmart.com/store/1626-oklahoma-city-ok,Mo-Su 06:00-23:00,way,238022245
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NM,Santa Fe,5701 Herrera Drive,87507,35.61949070555556,-106.03193131111117,+1 505-424-9304,https://www.walmart.com/store/3423-santa-fe-nm,24/7,way,426290022
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NM,Las Vegas,2609 7th Street,87701,35.61958006,-105.22738988666666,+1 505-425-5242,https://www.walmart.com/store/1380-las-vegas-nm,06:00-23:00,way,551359982
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,OK,Edmond,1101 Northwest 164th Street,73013,35.63966628181819,-97.53257288181818,+1 405-216-8478,https://www.walmart.com/store/3275/edmond-ok,Mo-Su 06:00-24:00,way,672740866
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Edmond,1225 West I-35 Frontage,73034,35.63997037826086,-97.42911772173916,+1 405-348-8005,https://www.walmart.com/store/389-edmond-ok,24/7,way,373257039
Walmart,Walmart,General Store,1,Walmart,NM,Santa Fe,3251 Cerrillos Road,87507,35.652307005263154,-105.99972814736844,+1 505-474-4727,https://www.walmart.com/store/829-santa-fe-nm,Mo-Su 06:00-24:00,way,208182158
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,OK,Edmond,1301 East 2nd Street,73034,35.65402815384616,-97.46350066153845,+1 405-715-2587,https://www.walmart.com/store/2876-edmond-ok,Mo-Su 06:00-24:00,way,238024750
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,TX,Borger,1501 Roosevelt Street,79007,35.6548655,-101.4119193034483,+1 806-274-7257,https://www.walmart.com/store/1516-borger-tx,24/7,way,563682504
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Edmond,2200 West Danforth Road,73003,35.6656209,-97.5120795,+1 405-216-0520,https://www.walmart.com/store/2803-edmond-ok,24/7,node,3253828289
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Chandler,3100 East 1st Street,74834,35.7117543,-96.8420318,+1 405-258-0541,https://www.walmart.com/store/387-chandler-ok,24/7,node,3554958385
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Kingfisher,200 Starlite Drive,73750,35.828646600000006,-97.9368178818182,+1 405-375-5743,https://www.walmart.com/store/132-kingfisher-ok,06:00-23:00,way,878439309
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,TX,Dumas,2003 South Dumas Avenue,79029,35.840313128571424,-101.97085602380952,+1 806-935-9075,https://www.walmart.com/store/812-dumas-tx,Mo-Su 06:00-23:00,way,921868773
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Guthrie,1608 South Division Street,73044,35.8628825375,-97.422473975,+1 405-282-7900,https://www.walmart.com/store/108-guthrie-ok,24/7,way,192336595
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Cushing,3100 East Main Street,74023,35.987338763157894,-96.72148057368422,+1 918-225-0578,https://www.walmart.com/store/360-cushing-ok,24/7,way,241517936
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NM,Espanola,1610 North Riverside Drive,87532,36.015369451851846,-106.06757437407408,+1 505-747-0414,https://www.walmart.com/store/2656-espanola-nm/,Mo-Su 06:00-24:00,way,704443651
Walmart,Walmart; Walmart Auto Center; Walmart; Walmart; Walmart Supercenter,Auto Care; General Store; Supercenter,5,,,,,,36.1136,-97.1191433,,,,node,3767573283
Walmart Garden Center,Walmart Garden Center,General Store,1,,,,,,36.1144144,-97.1182838,,,,node,2779920797
Garden Center,Garden Center; Auto; Walmart Auto Center; Garden Center; Walmart Garden Center; main; Walmart Supercenter,Auto Care; General Store; Supercenter,7,,,,,,36.1236683,-97.0486622,,,,node,2755428626
Food,Food,General Store,1,,,,,,36.1249094,-97.0488621,,,,node,2755428623
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,OK,Stillwater,2315 North Perkins Road,74075,36.14571389090909,-97.0494134090909,+1 405-564-7116,https://www.walmart.com/store/5364-stillwater-ok,Mo-Su 06:00-24:00,way,473910964
Walmart,Walmart,General Store,1,Walmart,NM,Taos,926 Paseo del Pueblo Sur,87571,36.38726629333333,-105.58647526,+1 575-758-1136,https://www.walmart.com/store/873-taos-nm,Mo-Su 06:00-24:00,way,685115214
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Enid,5505 West Owen K Garriott Road,73703,36.38806294000002,-97.9453227485714,+1 580-237-7963,https://www.walmart.com/store/499-enid-ok,24/7,way,45158381
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,OK,Enid,1018 North Cleveland Street,73703,36.40664774375,-97.90966795,+1 580-599-6008,https://www.walmart.com/store/4390/enid-ok,Mo-Su 06:00-24:00,way,547762059
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Woodward,3215 Williams Avenue,73801,36.412286425714285,-99.38386115142856,+1 580-254-3331,https://www.walmart.com/store/150-woodward-ok,24/7,way,680558709
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Guymon,2600 North Highway 64,73942,36.7055554590909,-101.48770892727272,+1 580-338-1611,https://www.walmart.com/store/1437-guymon-ok,24/7,way,567698693
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Ponca City,1101 East Prospect Avenue,74601,36.74105604666667,-97.07212842666668,+1 580-762-0395,https://www.walmart.com/store/823-ponca-city-ok,24/7,way,258989607
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,OK,Alva,914 East Oklahoma Boulevard,73717,36.79938993076923,-98.64511256153848,+1-580-327-4021,https://www.walmart.com/store/178-alva-ok,24/7,way,664197320
Walmart,Walmart,General Store,1,Walmart,OK,Blackwell,1219 West Doolin Avenue,74631,36.810193600000005,-97.29726554999998,+1 580-363-4111,https://www.walmart.com/store/136-blackwell-ok,Mo-Sa 07:00-22:00;Su 09:00-21:00,way,681759472
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,KS,Liberal,712 North Western Avenue,67901,37.0455230875,-100.9425437375,+1 620-417-7235,https://www.walmart.com/store/4628/liberal-ks/whats-new,Mo-Su 06:00-24:00,way,133686446
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Liberal,250 East Tucker Road,67901,37.06679045555556,-100.91698328148148,+1 620-624-0106,https://www.walmart.com/store/799-liberal-ks,24/7,way,662485380
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Arkansas City,2701 North Summit Street,67005,37.08979183030304,-97.04292577575758,+1 620-442-2063,https://www.walmart.com/store/978-arkansas-city-ks,24/7,way,203542546
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Trinidad,2921 Toupal Drive,81082,37.13882193199999,-104.52313863599998,+1-719-846-4477,https://www.walmart.com/store/962-trinidad-co,Mo-Su 06:00-24:00,way,130665363
Walmart Supercenter,Walmart Supercenter; Walmart Garden Center,General Store; Supercenter,2,Walmart,KS,Winfield,2202 Pike Road,67156,37.22719957777778,-96.99285105,+1 620-221-6233,https://www.walmart.com/store/369-winfield-ks,24/7,way,198396319
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Wellington,2022 East 16th Street,67152,37.273573519230766,-97.37322289615383,+1 620-326-2261,https://www.walmart.com/store/370/wellington-ks/whats-new,24/7,way,537479186
Walmart Garden Center,Walmart Garden Center; Walmart Supercenter; Walmart Tire & Auto,Auto Care; General Store; Supercenter,3,Walmart,,,,,37.481811,-105.904955,,,,node,4017488902
Propane Tank Vending Machine,Walmart Neighborhood Market; Propane Tank Vending Machine,General Store; Neighborhood Market,2,,,,,,37.5327723,-97.2427019,,,,node,12411806052
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Derby,2020 North Nelson Drive,67037,37.56886223333335,-97.2752246095238,+1 316-788-9400,https://www.walmart.com/store/592-derby-ks,24/7,way,325044162
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,KS,Wichita,3137 South Seneca Street,67217,37.6380625,-97.3542217,+1 316-361-3345,https://www.walmart.com/store/5991-wichita-ks,07:00-20:30,node,7769770882
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Pratt,2003 East 1st Street,67124,37.64413992352941,-98.7137370470588,+1 620-672-7548,https://www.walmart.com/store/419-pratt-ks,24/7,way,512363867
Walmart Supercenter,Walmart Supercenter; Walmart Garden Center,General Store; Supercenter,2,Walmart,KS,Wichita,501 East Pawnee Street,67211,37.64813370588234,-97.33235085,+1 316-267-2400,https://www.walmart.com/store/1099-wichita-ks,Mo-Su 06:00-24:00,way,678014370
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Goddard,18631 West Kellogg Drive,67052,37.660764484615385,-97.55467198846152,+1 316-347-2092,https://www.walmart.com/store/3103-goddard-ks,24/7,way,468566771
Walmart Garden Center,Walmart Supercenter; Walmart Garden Center,General Store; Supercenter,2,Walmart,,,,,37.6748611,-97.4142511,,,,node,9170039387
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Wichita,11411 East Kellogg Drive,67207,37.67656885757576,-97.2042414939394,+1 316-683-0735,https://www.walmart.com/store/3492-wichita-ks,24/7,way,120756226
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Augusta,719 West 7th Avenue,67010,37.67806662608696,-96.98768270869566,+1 316-775-2254,https://www.walmart.com/store/346-augusta-ks,24/7,way,681666222
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,KS,Wichita,10550 West Central Avenue,67212,37.695404466666666,-97.46473616,+1 316-448-3567,https://www.walmart.com/store/5855-wichita-ks,Mo-Su 06:00-24:00,way,638351293
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,KS,Wichita,2111 North Amidon Avenue,67203,37.72154479473684,-97.3647858263158,+1 316-361-3325,https://www.walmart.com/store/5990-wichita-ks,Mo-Su 06:00-23:00,way,681766124
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Wichita,10600 West 21st Street North,67205,37.72462497027027,-97.4656777972973,+1 316-729-5446,https://www.walmart.com/store/3283-wichita-ks,24/7,way,75041273
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Wichita,3030 North Rock Road,67226,37.73875870476191,-97.2418832142857,+1 316-636-4482,https://www.walmart.com/store/1507-wichita-ks,24/7,way,153046380
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Dodge City,1905 North 14th Avenue,67801,37.76872981714286,-100.035457,+1 620-225-3917,https://www.walmart.com/store/372-dodge-city-ks,24/7,way,682119215
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Wichita,5475 North Meridian Avenue,67204,37.78425823846154,-97.37361614871791,+1 316-831-9425,https://www.walmart.com/store/4321-wichita-ks,24/7,way,681868604
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,El Dorado,301 South Village Road,67042,37.81475088378378,-96.8922782810811,+1 316-322-8100,https://www.walmart.com/store/186-el-dorado-ks,24/7,way,311570784
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Garden City,3101 East Kansas Avenue,67846,37.9860903,-100.83663537179488,+1 620-275-0775,https://www.walmart.com/store/652-garden-city-ks,24/7,way,682126440
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,KS,Garden City,2424 North Taylor Avenue,67846,37.98690326666667,-100.88165778666668,+1 620-765-7042,https://www.walmart.com/store/4625/garden-city-ks,Mo-Su 06:00-24:00,way,682128473
Walmart Supercenter,Walmart Supercenter; Walmart Garden Center,General Store; Supercenter,2,Walmart,CO,La Junta,6 Conley Road,81050,37.99831808055555,-103.59320722499996,+1 719-384-5951,https://www.walmart.com/store/1384-la-junta-co,24/7,way,112118650
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Newton,1701 South Kansas Road,67114,38.02333585128205,-97.33899902564102,+1 316-284-0555,https://www.walmart.com/store/2428-newton-ks,24/7,way,255174534
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Hutchinson,1905 East 17th Avenue,67501,38.07038426764706,-97.89231698529412,+1 620-669-9090,https://www.walmart.com/store/794-hutchinson-ks,24/7,way,207092178
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Lamar,1432 East Olive Street,81052,38.086671114285714,-102.60235518571427,+1 719-336-0530,https://www.walmart.com/store/2672-lamar-co,Mo-Su 06:00-01:00,way,544813022
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Lamar,1432 East Olive Street,,38.087321,-102.60824056,,,,way,551740916
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,CO,Pueblo,2730 South Prairie Avenue,81005,38.219946065,-104.64165534499998,+1 719-696-6149,https://www.walmart.com/store/5828/pueblo-co,Mo-Su 06:00-23:00,way,682492473
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Pueblo,4080 West Northern Avenue,81005,38.232284647619046,-104.66470581666664,+1 719-561-8495,https://www.walmart.com/store/1001-pueblo-co,Mo-Su 06:00-24:00,way,682492454
Walmart Supercenter,Walmart Supercenter; Walmart Garden Center; Walmart Tire & Lube,General Store; Supercenter,3,Walmart,CO,Pueblo,4200 Dillon Drive,81008,38.3139624,-104.60995332727272,+1 719-545-6404,https://www.walmart.com/store/842-pueblo-co,Mo-Su 06:00-24:00,way,536454112
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Pueblo West,78 North McCulloch Boulevard,81007,38.336375753125004,-104.740136109375,+1 719-647-9861,https://www.walmart.com/store/3382-pueblo-west-co,24/7,way,466464064
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Great Bend,3503 10th Street,67530,38.35907052222222,-98.78750096666664,+1 620-792-3632,https://www.walmart.com/store/770-great-bend-ks,24/7,way,289494538
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,McPherson,205 South Centennial Drive,67460,38.36774661818182,-97.62834326363637,+1 620-241-0800,https://www.walmart.com/store/993-mcpherson-ks,24/7,way,126172023
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Canon City,3105 Royal Gorge Boulevard,81212,38.448609196875005,-105.191693890625,+1 719-275-2375,https://www.walmart.com/store/1019-canon-city-co,24/7,way,389118118
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Salida,7865 US 50,81201,38.5245299,-106.02265982222222,+1 719-539-3566,https://www.walmart.com/store/921-salida-co,Mo-Su 06:00-24:00,way,121130100
Walmart Garden Center,Walmart Garden Center; Walmart Supercenter,General Store; Supercenter,2,Walmart,,,,,38.739912,-104.735779,,,,node,2384940495
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Colorado Springs,4425 Venetucci Boulevard,80906,38.768507633333336,-104.78086298666666,+1 719-313-4378,https://www.walmart.com/store/3018-fountain-co,Mo-Su 06:00-24:00,way,494030334
Walmart Garden Center,Walmart Supercenter; Walmart Garden Center,General Store; Supercenter,2,Walmart,,,,,38.7846815,-97.6147962,,https://www.walmart.com/store/558-salina-ks,,node,9170195585
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,CO,Colorado Springs,1622 South Academy Boulevard,80910,38.8075717,-104.7583915,+1-719-244-9294,https://www.walmart.com/store/3082-colorado-springs-co,Mo-Su 05:00-24:00,node,2189955710
Walmart Garden Center,Walmart Garden Center; Walmart Auto Care Center; Walmart Supercenter; Walmart Vision Center,Auto Care; General Store; Supercenter; Vision Center,4,Walmart,,,,,38.8229946,-104.8381016,,,,node,12335245536
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Colorado Springs,3201 East Platte Avenue,80909,38.83753359333334,-104.77027096333336,+1-719-578-9164,https://www.walmart.com/store/1200-colorado-springs-co,Mo-Su 05:00-24:00,way,205717296
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,CO,Colorado Springs,665 North Murray Boulevard,80915,38.84305032352941,-104.74696056470589,+1-719-596-1294,https://www.walmart.com/store/3083-colorado-springs-co,Mo-Su 06:00-24:00,way,208663047
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Colorado Springs,1575 Space Center Drive,80915,38.85455941290323,-104.72213562258064,+1-719-597-7414,https://www.walmart.com/store/3582-colorado-springs-co,24/7,way,194243124
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,CO,Colorado Springs,1725 North Union Boulevard,80909,38.85767233125001,-104.79289045000002,+1 719-424-3385,https://www.walmart.com/store/3176-colorado-springs-co,Mo-Su 05:00-24:00,way,422879974
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,CO,Colorado Springs,4142 Austin Bluffs Parkway,80918,38.89275794705882,-104.7556064117647,+1 719-244-9776,https://www.walmart.com/store/3175-colorado-springs-co,Mo-Su 06:00-24:00,way,766588628
Walmart Auto Center,Walmart Auto Center; Walmart Garden Center; Walmart Supercenter; Walmart Vision Center,Auto Care; General Store; Supercenter; Vision Center,4,,,,,,38.90245610714286,-99.32149254285714,,,,way,1016549712
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Falcon,11550 Meridian Market View,80831,38.93924798510638,-104.61284995957446,+1 719-522-2910,https://www.walmart.com/store/4335-falcon-co,24/7,way,477020111
Walmart Garden Center,Walmart Garden Center; Walmart Supercenter,General Store; Supercenter,2,Walmart,,,,,38.9419545,-104.7259588,,,,node,9149307316
Walmart Supercenter,Walmart Supercenter; Walmart Garden Center,General Store; Supercenter,2,Walmart,CO,Colorado Springs,8250 Razorback Road,80920,38.94974765238096,-104.79999487142857,+1-719-593-2300,https://www.walmart.com/store/1896-colorado-springs-co,24/7,way,183686855
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Woodland Park,19600 US 24,80863,38.970715370833325,-105.03876194583334,+1 719-687-1065,https://www.walmart.com/store/3805-woodland-park-co,24/7,way,87289904
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,KS,Junction City,1723 McFarland Road,66441,39.017892466666666,-96.86172424666664,+1 785-492-6012,https://www.walmart.com/store/4626-junction-city-ks,Mo-Su 06:00-23:00,way,584957290
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Junction City,521 East Chestnut Street,66441,39.019185092000015,-96.820890172,+1 785-238-8229,https://www.walmart.com/store/43-junction-city-ks,24/7,way,562704881
Walmart Supercenter,Walmart Garden Center; Walmart Supercenter,General Store; Supercenter,2,Walmart,CO,Monument,16218 Jackson Creek Parkway,80132,39.067055811764696,-104.85361699999996,+1 719-484-0912,https://www.walmart.com/store/3227-monument-co,24/7,way,377541306
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Goodland,2160 Commerce Road,67735,39.33442962941177,-101.72828712941178,+1 785-899-2111,https://www.walmart.com/store/2562-goodland-ks,24/7,way,557938326
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Elizabeth,2100 Legacy Loop,80107,39.360364570370365,-104.62332297777776,+1 303-646-2599,https://www.walmart.com/store/4639-elizabeth-co,Mo-Su 06:00-24:00,way,631399876
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Colby,115 West Willow Avenue,67701,39.367299471428574,-101.04775637142858,+1 785-462-8634,https://www.walmart.com/store/1214-colby-ks,24/7,way,87917621
Walmart Garden Center,Walmart Garden Center; Walmart Tire & Lube; Walmart Supercenter,General Store; Supercenter,3,Walmart,,,,,39.4053689,-104.861013,,,,node,2295366635
Walmart Garden Center,Walmart Supercenter; Walmart Garden Center,General Store; Supercenter,2,Walmart,,,,,39.5133831,-104.7689401,,,,node,9831455666
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,KS,Concordia,140 East College Drive,66901,39.55076075294118,-97.66029625882354,+1 785-243-2602,https://www.walmart.com/store/1282-concordia-ks,24/7,way,141913763
Walmart Supercenter,Walmart Supercenter; Walmart Tire & Lube; Walmart Garden Center,General Store; Supercenter,3,Walmart,CO,Highlands Ranch,6675 Business Center Drive,80130,39.56240099655172,-104.91083835172417,+1 303-683-3641,https://www.walmart.com/store/1252-highlands-ranch-co,06:00-23:00,way,224176438
Walmart,Walmart,General Store,1,Walmart,CO,Frisco,840 Summit Boulevard,80443,39.58702174,-106.09620766500002,+1 970-668-3959,https://www.walmart.com/store/986-frisco-co,Mo-Su 06:00-24:00,way,131021954
Walmart Tire & Lube,Walmart Tire & Lube,General Store,1,,,,,,39.5900715,-104.8608229,,,,node,7542816283
Walmart Supercenter,Walmart Garden Center; Walmart Supercenter,General Store; Supercenter,2,Walmart,CO,Centennial,10900 East Briarwood Avenue,80112,39.590696092307695,-104.86169708653846,+1-303-706-0071,https://www.walmart.com/store/3313-centennial-co,24/7,way,242851832
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Aurora,6101 South Aurora Parkway,80016,39.60623671960785,-104.70483384215682,+1 303-617-1261,https://www.walmart.com/store/5137-aurora-co,24/7,way,111873249
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Littleton,13420 West Coal Mine Avenue,80127,39.60810288750001,-105.15070135312502,+1 303-979-2064,https://www.walmart.com/store/5049-littleton-co,Mo-Su 05:00-24:00,way,81133307
